csr_id,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,g,target,gender_Cd,Birth_Dt,Age,House_Property_Cd,Marriage_Status_Cd,Year_Income,Is_Bank_Staff_Ind,Initial_Open_Dt,Open_Branch_Id,Open_Org_Id,Close_Dt,Cust_Grade_Cd,Cust_Lev_Cd,Custgrade,LOAN_FLAG,CONTRIB_01_R1M,Loan_Contrib_R1M,CONTRIB_03_R1M,CONTRIB_04_R1M,CONTRIB_00_R1M,CONTRIB_01_R1Y,Loan_Contrib_R1Y,CONTRIB_03_R1Y,CONTRIB_04_R1Y,CONTRIB_00_R1Y,WithdrawOtherbankAmt_R1M,WithdrawLocalbankAmt_R1M,TransferRemitOtherbankAmt_R1M,WithdrawTotalAmt_R1M,EpayAmt_R1M,PosConsumeAmt_R1M,ConsumeTotalAmt_R1M,CreditCardAmt_R1M,TransferLocalbankAmt_R1M,TransferOtherbankAmt_R1M,TransferOtherAmt_R1M,TransferTotalAmt_R1M,OtherAmt_R1M,WithdrawOtherbankCnt_R1M,TransferRemitOtherbankCnt_R1M,WithdrawLocalbankCnt_R1M,WithdrawTotalCnt_R1M,EpayCnt_R1M,PosConsumeCnt_R1M,ConsumeTotalCnt_R1M,CreditCardCnt_R1M,TransferLocalbankCnt_R1M,Other_Bank_CreditCardAmt_R1M,TransferOtherbankCnt_R1M,TransferOtherCnt_R1M,TransferTotalCnt_R1M,OtherCnt_R1M,WithdrawOtherbankAmt_R3M,WithdrawLocalbankAmt_R3M,TransferRemitOtherbankAmt_R3M,WithdrawTotalAmt_R3M,EpayAmt_R3M,PosConsumeAmt_R3M,ConsumeTotalAmt_R3M,CreditCardAmt_R3M,TransferLocalbankAmt_R3M,TransferOtherbankAmt_R3M,TransferOtherAmt_R3M,TransferTotalAmt_R3M,OtherAmt_R3M,WithdrawOtherbankCnt_R3M,TransferRemitOtherbankCnt_R3M,WithdrawLocalbankCnt_R3M,WithdrawTotalCnt_R3M,EpayCnt_R3M,PosConsumeCnt_R3M,ConsumeTotalCnt_R3M,CreditCardCnt_R3M,TransferLocalbankCnt_R3M,Other_Bank_CreditCardAmt_R3M,TransferOtherbankCnt_R3M,TransferOtherCnt_R3M,TransferTotalCnt_R3M,OtherCnt_R3M,Curr_Counter_Sub_Amt_R1M,Curr_Net_Sub_Amt_R1M,Curr_Mobile_Sub_Amt_R1M,Curr_Call_Sub_Amt_R1M,Curr_Sub_Amt_R1M,Curr_Counter_Auto_Amt_R1M,Curr_Net_Auto_Amt_R1M,Curr_Mobile_Auto_Amt_R1M,Curr_Call_Auto_Amt_R1M,Curr_Auto_Amt_R1M,Curr_Counter_Redeem_Amt_R1M,Curr_Net_Redeem_Amt_R1M,Curr_Mobile_Redeem_Amt_R1M,Curr_Call_Redeem_Amt_R1M,Curr_Redeem_Amt_R1M,Curr_Counter_Sub_Cnt_R1M,Curr_Net_Sub_Cnt_R1M,Curr_Mobile_Sub_Cnt_R1M,Curr_Call_Sub_Cnt_R1M,Curr_Sub_Cnt_R1M,Curr_Counter_Auto_Cnt_R1M,Curr_Net_Auto_Cnt_R1M,Curr_Mobile_Auto_Cnt_R1M,Curr_Call_Auto_Cnt_R1M,Curr_Auto_Cnt_R1M,Curr_Counter_Redeem_Cnt_R1M,Curr_Net_Redeem_Cnt_R1M,Curr_Mobile_Redeem_Cnt_R1M,Curr_Call_Redeem_Cnt_R1M,Curr_Redeem_Cnt_R1M,Curr_Counter_Sub_Amt_R3M,Curr_Net_Sub_Amt_R3M,Curr_Mobile_Sub_Amt_R3M,Curr_Call_Sub_Amt_R3M,Curr_Sub_Amt_R3M,Curr_Counter_Auto_Amt_R3M,Curr_Net_Auto_Amt_R3M,Curr_Mobile_Auto_Amt_R3M,Curr_Call_Auto_Amt_R3M,Curr_Auto_Amt_R3M,Curr_Counter_Redeem_Amt_R3M,Curr_Net_Redeem_Amt_R3M,Curr_Mobile_Redeem_Amt_R3M,Curr_Call_Redeem_Amt_R3M,Curr_Redeem_Amt_R3M,Curr_Counter_Sub_Cnt_R3M,Curr_Net_Sub_Cnt_R3M,Curr_Mobile_Sub_Cnt_R3M,Curr_Call_Sub_Cnt_R3M,Curr_Sub_Cnt_R3M,Curr_Counter_Auto_Cnt_R3M,Curr_Net_Auto_Cnt_R3M,Curr_Mobile_Auto_Cnt_R3M,Curr_Call_Auto_Cnt_R3M,Curr_Auto_Cnt_R3M,Curr_Counter_Redeem_Cnt_R3M,Curr_Net_Redeem_Cnt_R3M,Curr_Mobile_Redeem_Cnt_R3M,Curr_Call_Redeem_Cnt_R3M,Curr_Redeem_Cnt_R3M,Pay_Off_MonthTotalAmt_R1M,Pay_Off_MonthTotalCnt_R1M,Pay_Off_MonthTotalAmt_R1Y,Pay_Off_MonthTotalCnt_R1Y,Interbank_Agreed_Remit,Foreign_Exchange,Net_Bank,Bank_Insur_through,Pufa_Gold,Pay_Easy,Agreed_Fixed_Deposit,Timely_Report,Agent_Pay,Fund,Third_Party_Deposit,Weekly_Profit,Special_Financial,Pay_Off,IPO_Train,Mobile_Bank,Bond,Card,LOAN_FLAG1,Fund_AIP_Ind,PBank_Ind,CoBranded_Card_Ind,Weix_Ind,NFC_Ind,Total_Hold_Cnt,Curr_Counter_B2S_Amt_R1M,Curr_Net_B2S_Amt_R1M,Curr_Call_B2S_Amt_R1M,Curr_Sec_B2S_Amt_R1M,Curr_B2S_Amt_R1M,Curr_Counter_S2B_Amt_R1M,Curr_Net_S2B_Amt_R1M,Curr_Call_S2B_Amt_R1M,Curr_Sec_S2B_Amt_R1M,Curr_S2B_Amt_R1M,Curr_S2B_Bal_R1M,Curr_Counter_B2S_Cnt_R1M,Curr_Net_B2S_Cnt_R1M
624,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,21,2,feiji,0,F,01Dec1990,26,,0,0,0,16Jul2012,9800,9884,31Dec3000,02,,无等级,0,0.08,0,0,0,0.08,1.317,0,1.86,0,2.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
7129,8,0,0,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,4,3,1,0,0,0,0,2,0,0,0,0,0,15,8,74,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,1,0,0,1,0,0,24,19,2,JIUDIAN,0,F,26Mar1975,41,2,12,0,0,13Apr2007,6300,6301,31Dec3000,02,,无等级,0,11.544,0,3.874,0,13.481,53.179,0,31.58,0,68.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,25000,0,0
2106,1,0,0,19,10,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,3,0,9,0,8,2,34,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,27,2,JIUDIAN,0,M,10Jan1984,32,,,0,0,04Jan1900,6000,6002,31Dec3000,02,,无等级,0,0,0,0,0,0,0,0,0,15.541,15.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
9854,23,0,2,82,22,2,0,5,0,0,0,2,0,1,0,0,0,0,0,0,7,2,8,2,4,0,10,21,1,0,0,0,0,2,5,33,1,4,1,41,17,150,8,0,,0,0,0,1,0,0,0,0,0,36,3,0,1,5,0,0,1,4,14,0,0,18,5,3,64,140,1,lvyou,0,F,17Dec1983,33,,1,0,0,25Nov2014,9800,9802,31Dec3000,07,,无等级,1,15.942,105.56,54.04,396.412,544.934,318.047,5304.97,1009.68,2267.326,8395.183,0,0,0,0,47941.88,0,47941.88,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,168436.89,775,169211.89,0,0,0,0,0,0,0,0,0,0,86,3,89,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
7706,0,0,0,3,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,18,0,0,0,0,0,0,0,0,0,2,0,0,1,79,2,0,0,0,0,0,0,6,0,0,0,0,0,54,0,2,0,0,0,1,0,0,0,0,0,0,0,1,48,1,feiji,0,M,06May1951,65,,0,0,0,02Jul2009,7600,7610,31Dec3000,01,,无等级,0,0.022,0,0,0,0.022,0.239,0,0,0,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
332,14,0,5,52,7,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,1,0,0,0,0,0,7,1,0,33,1,42,29,142,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,5,0,0,0,0,0,40,81,1,lvyou,1,F,19Mar1994,22,,1,0,0,06Nov2014,9800,9858,31Dec3000,02,,无等级,0,34.072,0,0.08,0,34.112,120.34,0,78.86,0,159.77,0,0,0,0,194,0,194,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,194,0,194,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,
565,0,0,0,34,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,33,0,0,0,0,0,0,0,0,0,7,0,3,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,5,30,2,feiji,0,M,12Nov1989,27,,,0,0,31Mar2015,9100,9102,31Dec3000,02,,无等级,0,0,0,0,-29.304,-29.304,0,0,0,99.064,99.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
2290,23,0,0,1,1,1,2,1,2,0,0,2,0,0,0,0,0,0,1,0,1,3,2,33,2,0,0,1,4,0,0,0,0,6,0,0,0,21,0,3,34,111,120,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,5,0,0,39,63,1,lvyou,0,M,25Jun1984,32,,,0,0,23Jul2007,9800,9799,31Dec3000,07,,无等级,0,0.002,0,0,-50.884,-50.882,0.022,0,0,1123.185,1123.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
8951,6,0,0,37,39,9,3,28,0,0,0,1,0,0,0,0,0,0,0,0,8,23,36,76,14,0,41,38,3,0,0,0,0,44,1,9,0,49,0,4,2,161,1,0,8,0,0,0,0,0,0,1,2,1,13,1,0,0,6,0,0,0,0,0,0,0,0,0,0,10,108,2,feiji,0,M,13Feb1985,31,,,0,0,11Feb2015,9300,9302,31Dec3000,07,,无等级,0,0.113,0,0,36.718,36.831,10.143,0,52.32,1209.515,1245.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,82.64,0,82.64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
6281,10,0,4,19,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,11,27,1,0,0,0,0,1,0,2,0,7,1,14,7,144,4,0,,0,0,0,0,7,1,1,0,2,4,0,0,0,5,0,0,0,0,1,0,0,3,0,2,56,116,1,lvyou,0,F,09Aug1992,24,4,1,0,0,09Nov2015,9500,9511,31Dec3000,02,,无等级,1,0.632,293.85,0,0,294.482,2.405,445.4,0,0,447.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6452,11,0,0,24,7,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,28,11,0,4,11,13,0,0,0,0,9,0,2,0,1,0,16,5,90,0,0,,0,0,0,1,0,1,1,0,0,3,0,0,0,11,1,0,6,0,0,0,0,1,0,0,40,45,2,lvyou,0,F,02Feb1981,35,,0,0,0,05May2011,7600,1171,31Dec3000,10,,无等级,0,0.98,0,0,0,0.98,4335.936,0,1404.64,0,5038.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27999.97,0,27999.97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
9765,7,0,1,12,21,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,15,2,2,5,0,0,0,0,0,1,2,0,0,3,4,31,11,82,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,2,quna,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9699,6,0,0,75,26,2,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,11,14,1,0,0,0,0,4,1,16,0,4,0,19,3,73,2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,13,0,0,0,0,7,0,1,0,0,2,27,35,2,JIUDIAN,0,M,09Dec1991,25,,1,0,0,30Dec2015,9400,9413,31Dec3000,06,,无等级,0,34.666,0,0,0,34.666,91.433,0,0,0,91.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
8405,6,0,2,18,10,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,17,0,3,4,50,0,0,14,0,0,0,1,6,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,17,14,2,xchen,0,F,26Jul1990,26,,,0,0,19Mar2013,9100,9102,31Dec3000,07,,无等级,0,0,0,0,109.821,109.821,0,0,0,1392.888,1392.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
7654,1,0,0,13,10,10,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,13,13,0,0,0,0,0,0,12,0,0,0,3,1,65,13,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,4,0,0,21,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,58,22,0,0,0,0,0,0,0,1,0,32,0,14,2,181,17,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,2,45,94,2,tielu,0,M,30Jun1988,28,,1,0,0,03Nov2015,7300,5001,31Dec3000,02,,无等级,0,0.002,0,0,0,0.002,0.305,0,0,0,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
623,11,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,22,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,quna,0,M,07Jun1987,29,,1,0,0,10Mar2015,9400,9406,31Dec3000,06,,进取,0,0,0,0,0,0,0,0,0,-0.125,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
4589,30,1,1,88,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,1,1,5,8,0,0,0,0,0,0,0,3,0,2,0,28,2,150,0,0,,0,0,0,3,0,5,0,0,1,3,0,0,0,16,0,0,0,4,0,0,0,0,0,1,50,37,1,lvyou,0,M,27Jun1990,26,,,0,0,04Jan1900,5800,5802,31Dec3000,02,,无等级,0,0,0,0,43.493,43.493,0,0,0,-27.387,-27.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1576,9,0,1,34,7,1,16,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,37,0,0,31,0,11,0,0,0,0,0,0,15,0,4,0,6,4,88,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,quna,0,M,21Jan1975,41,,,0,0,01Jul2004,9800,9729,31Dec3000,02,,无等级,0,0.009,0,0,0,0.009,0.094,0,0,18.79,18.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
415,4,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,5,1,0,0,0,0,2,0,75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,4,2,JIUDIAN,1,M,26Oct1972,44,,2,0,0,31May2012,7900,7924,31Dec3000,20,,成长,0,634.44,0,199.724,0,734.302,5286.468,0,5654.242,0,8113.589,0,0,0,0,0,0,0,0,27312.87,0,0,27312.87,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,20000,0,20000,0,0,0,0,48252.22,0,0,48252.22,0,0,0,1,1,0,0,0,0,16,0,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,
9093,16,0,0,33,10,28,2,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,17,0,0,21,58,0,0,0,0,0,1,0,3,0,13,0,34,17,208,3,0,,0,0,0,0,1,0,0,0,0,41,1,0,0,10,0,0,1,0,0,0,0,3,0,5,39,95,1,lvyou,0,F,18Oct1980,36,,0,0,0,03Sep2007,9300,9301,31Dec3000,07,,无等级,0,0,0,0,87.465,87.465,0,0,0,978.325,978.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
8660,8,0,0,8,58,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,7,62,2,20,0,66,35,1,47,0,0,0,0,1,0,0,0,2,0,2,8,133,14,1,,0,0,0,1,1,0,2,0,0,43,0,0,0,77,0,0,0,0,0,43,0,9,0,5,3,74,2,lvyou,0,M,18May1968,48,,,0,0,04Jan1900,9100,9102,31Dec3000,,,无等级,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214,17,0,0,4,2,1,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,0,0,0,0,0,0,12,0,2,0,1,1,151,0,0,,0,0,0,2,0,0,0,1,0,32,2,0,0,4,0,0,0,1,0,0,0,0,0,0,12,65,2,lvyou,0,F,04Jan1991,25,,,0,0,12Apr2016,9500,9511,31Dec3000,02,,无等级,0,1.599,0,0,0,1.599,2.744,0,-7.2,0,-0.856,0,300,0,300,0,3700,3700,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1000,1000,0,2000,0,3700,3700,0,0,0,0,0,0,1,0,3,4,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,1,5201.1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2666,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,0,0,0,0,0,5,0,0,0,0,0,0,0,21,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,lvyou,0,M,23Mar1975,41,,,0,0,04Jan1900,9000,9002,31Dec3000,02,,无等级,0,0,0,0,2199.994,2199.994,0,0,0,-1056.731,-1056.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
8495,15,0,0,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,7,0,0,10,13,1,0,0,0,0,35,0,0,0,17,0,26,12,117,2,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,34,59,2,lvyou,0,M,27Nov1981,35,,2,0,0,04Jan1900,9300,9302,31Dec3000,06,,无等级,0,0,0,0,0,0,0,0,0,267.248,267.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
7563,18,0,0,2,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,6,21,0,0,0,0,0,0,1,0,0,30,0,0,6,92,2,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,43,2,xchen,0,F,07Dec1986,30,,,0,0,04Jan1900,9800,9802,31Dec3000,02,,无等级,0,0,0,0,-0.04,-0.04,0,0,0,-0.113,-0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
